# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	82067	83662	-							FAZ98_RS00370	1596		old_locus_tag=FAZ98_00370
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	82067	83662	-	WP_158947695.1	WP_158947695.1		efflux transporter outer membrane subunit			FAZ98_RS00370	1596	531	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	83659	84942	-							FAZ98_RS00375	1284		old_locus_tag=FAZ98_00375
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	83659	84942	-	WP_158947697.1	WP_158947697.1		efflux RND transporter periplasmic adaptor subunit			FAZ98_RS00375	1284	427	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	84983	88162	-							FAZ98_RS00380	3180		old_locus_tag=FAZ98_00380
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	84983	88162	-	WP_158947699.1	WP_158947699.1		efflux RND transporter permease subunit			FAZ98_RS00380	3180	1059	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	88801	89013	+							FAZ98_RS00385	213		old_locus_tag=FAZ98_00385
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	88801	89013	+	WP_158947701.1	WP_158947701.1		hypothetical protein			FAZ98_RS00385	213	70	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	89293	90351	+							FAZ98_RS00390	1059		old_locus_tag=FAZ98_00390
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	89293	90351	+	WP_158947703.1	WP_158947703.1		serine/threonine protein kinase			FAZ98_RS00390	1059	352	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	90369	92342	-							FAZ98_RS00395	1974		old_locus_tag=FAZ98_00395
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	90369	92342	-	WP_158947705.1	WP_158947705.1		DUF3857 domain-containing protein			FAZ98_RS00395	1974	657	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	92883	94283	+							FAZ98_RS00400	1401		old_locus_tag=FAZ98_00400
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	92883	94283	+	WP_158947707.1	WP_158947707.1		OFA family MFS transporter			FAZ98_RS00400	1401	466	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	94296	94421	+							FAZ98_RS00405	126		old_locus_tag=FAZ98_00405
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	94296	94421	+	WP_158947709.1	WP_158947709.1		DUF1145 domain-containing protein			FAZ98_RS00405	126	41	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	94646	96067	+							FAZ98_RS00410	1422		old_locus_tag=FAZ98_00410
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	94646	96067	+	WP_158947711.1	WP_158947711.1		DUF308 domain-containing protein			FAZ98_RS00410	1422	473	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	96195	97217	-							FAZ98_RS00415	1023		old_locus_tag=FAZ98_00415
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	96195	97217	-	WP_158947713.1	WP_158947713.1		XdhC family protein			FAZ98_RS00415	1023	340	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	97190	97792	-							FAZ98_RS00420	603		old_locus_tag=FAZ98_00420
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	97190	97792	-	WP_158947715.1	WP_158947715.1		carbon monoxide dehydrogenase subunit G			FAZ98_RS00420	603	200	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	97783	99045	-							FAZ98_RS00425	1263		old_locus_tag=FAZ98_00425
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	97783	99045	-	WP_158947717.1	WP_158947717.1		VWA domain-containing protein			FAZ98_RS00425	1263	420	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	99048	99935	-							FAZ98_RS00430	888		old_locus_tag=FAZ98_00430
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	99048	99935	-	WP_158951806.1	WP_158951806.1		MoxR family ATPase			FAZ98_RS00430	888	295	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	100020	100817	-							FAZ98_RS00435	798		old_locus_tag=FAZ98_00435
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	100020	100817	-	WP_158947719.1	WP_158947719.1		xanthine dehydrogenase family protein subunit M			FAZ98_RS00435	798	265	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	100831	103254	-							FAZ98_RS00440	2424		old_locus_tag=FAZ98_00440
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	100831	103254	-	WP_158947721.1	WP_158947721.1		xanthine dehydrogenase family protein molybdopterin-binding subunit			FAZ98_RS00440	2424	807	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	103269	103793	-							FAZ98_RS00445	525		old_locus_tag=FAZ98_00445
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	103269	103793	-	WP_158947723.1	WP_158947723.1		(2Fe-2S)-binding protein			FAZ98_RS00445	525	174	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	104285	105691	-							FAZ98_RS00450	1407		old_locus_tag=FAZ98_00450
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	104285	105691	-	WP_158947725.1	WP_158947725.1		amino acid permease			FAZ98_RS00450	1407	468	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	106047	106703	-					rqpR		FAZ98_RS00455	657		old_locus_tag=FAZ98_00455
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	106047	106703	-	WP_158947727.1	WP_158947727.1		response regulator transcription factor RqpR	rqpR		FAZ98_RS00455	657	218	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	106700	107788	-							FAZ98_RS00460	1089		old_locus_tag=FAZ98_00460
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	106700	107788	-	WP_233272626.1	WP_233272626.1		histidine kinase			FAZ98_RS00460	1089	362	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	108299	109069	-							FAZ98_RS00465	771		old_locus_tag=FAZ98_00465
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	108299	109069	-	WP_158947729.1	WP_158947729.1		ferredoxin--NADP reductase			FAZ98_RS00465	771	256	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	109662	110306	-							FAZ98_RS00470	645		old_locus_tag=FAZ98_00470
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	109662	110306	-	WP_158947731.1	WP_158947731.1		LysE family transporter			FAZ98_RS00470	645	214	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	110603	111400	-							FAZ98_RS00475	798		old_locus_tag=FAZ98_00475
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	110603	111400	-	WP_158947733.1	WP_158947733.1		endonuclease/exonuclease/phosphatase family protein			FAZ98_RS00475	798	265	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	111489	112133	-							FAZ98_RS00480	645		old_locus_tag=FAZ98_00480
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	111489	112133	-	WP_233272627.1	WP_233272627.1		hypothetical protein			FAZ98_RS00480	645	214	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	112617	113765	+							FAZ98_RS00485	1149		old_locus_tag=FAZ98_00485
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	112617	113765	+	WP_158947735.1	WP_158947735.1		NAD(P)/FAD-dependent oxidoreductase			FAZ98_RS00485	1149	382	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	114009	114320	+							FAZ98_RS00490	312		old_locus_tag=FAZ98_00490
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	114009	114320	+	WP_158947737.1	WP_158947737.1		high-potential iron-sulfur protein			FAZ98_RS00490	312	103	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	114460	115974	-							FAZ98_RS00495	1515		old_locus_tag=FAZ98_00495
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	114460	115974	-	WP_158947739.1	WP_158947739.1		amidase			FAZ98_RS00495	1515	504	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	116181	116879	-							FAZ98_RS00500	699		old_locus_tag=FAZ98_00500
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	116181	116879	-	WP_158947741.1	WP_158947741.1		dienelactone hydrolase family protein			FAZ98_RS00500	699	232	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	117230	118306	+							FAZ98_RS00505	1077		old_locus_tag=FAZ98_00505
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	117230	118306	+	WP_158951809.1	WP_158951809.1		nitronate monooxygenase			FAZ98_RS00505	1077	358	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	119087	120232	+							FAZ98_RS00510	1146		old_locus_tag=FAZ98_00510
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	119087	120232	+	WP_158947743.1	WP_158947743.1		branched-chain amino acid ABC transporter substrate-binding protein			FAZ98_RS00510	1146	381	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	120410	121567	-							FAZ98_RS00515	1158		old_locus_tag=FAZ98_00515
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	120410	121567	-	WP_233272725.1	WP_233272725.1		MFS transporter			FAZ98_RS00515	1158	385	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	121855	122547	+							FAZ98_RS00520	693		old_locus_tag=FAZ98_00520
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	121855	122547	+	WP_158947745.1	WP_158947745.1		pyridoxamine 5'-phosphate oxidase family protein			FAZ98_RS00520	693	230	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	122972	123280	+							FAZ98_RS00525	309		old_locus_tag=FAZ98_00525
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	122972	123280	+	WP_158947747.1	WP_158947747.1		H-NS histone family protein			FAZ98_RS00525	309	102	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	123531	124691	+							FAZ98_RS00530	1161		old_locus_tag=FAZ98_00530
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	123531	124691	+	WP_158947749.1	WP_158947749.1		cation diffusion facilitator family transporter			FAZ98_RS00530	1161	386	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	124709	125167	-							FAZ98_RS00535	459		old_locus_tag=FAZ98_00535
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	124709	125167	-	WP_027815813.1	WP_027815813.1		Lrp/AsnC family transcriptional regulator			FAZ98_RS00535	459	152	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	125257	125898	-							FAZ98_RS00540	642		old_locus_tag=FAZ98_00540
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	125257	125898	-	WP_158947751.1	WP_158947751.1		exonuclease			FAZ98_RS00540	642	213	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	125912	126556	-							FAZ98_RS00545	645		old_locus_tag=FAZ98_00545
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	125912	126556	-	WP_158947766.1	WP_158947766.1		MBL fold metallo-hydrolase			FAZ98_RS00545	645	214	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	127380	127985	+							FAZ98_RS00550	606		old_locus_tag=FAZ98_00550
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	127380	127985	+	WP_158947768.1	WP_158947768.1		septal ring lytic transglycosylase RlpA family protein			FAZ98_RS00550	606	201	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	128068	129009	-					rsmI		FAZ98_RS00555	942		old_locus_tag=FAZ98_00555
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	128068	129009	-	WP_158947770.1	WP_158947770.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		FAZ98_RS00555	942	313	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	129374	129967	+							FAZ98_RS35525	594		
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	129374	129967	+	WP_233272628.1	WP_233272628.1		YraN family protein			FAZ98_RS35525	594	197	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	130118	130705	+							FAZ98_RS00565	588		old_locus_tag=FAZ98_00565
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	130118	130705	+	WP_158947774.1	WP_158947774.1		phosphoheptose isomerase			FAZ98_RS00565	588	195	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	130734	131525	+							FAZ98_RS00570	792		old_locus_tag=FAZ98_00570
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	130734	131525	+	WP_158947776.1	WP_158947776.1		BON domain-containing protein			FAZ98_RS00570	792	263	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	131525	131857	+							FAZ98_RS00575	333		old_locus_tag=FAZ98_00575
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	131525	131857	+	WP_158947778.1	WP_158947778.1		c-type cytochrome			FAZ98_RS00575	333	110	
gene	tRNA	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	131926	132001	+							FAZ98_RS00580	76		old_locus_tag=FAZ98_00580
tRNA		GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	131926	132001	+				tRNA-Ala			FAZ98_RS00580	76		anticodon=CGC
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	132179	132559	+							FAZ98_RS00585	381		old_locus_tag=FAZ98_00585
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	132179	132559	+	WP_158947780.1	WP_158947780.1		Arm DNA-binding domain-containing protein			FAZ98_RS00585	381	126	
gene	pseudogene	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	132526	133008	-							FAZ98_RS00590	483		partial;pseudo;old_locus_tag=FAZ98_00590
CDS	without_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	132526	133008	-				aquaporin family protein			FAZ98_RS00590	483		partial;pseudo
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	133225	135312	-							FAZ98_RS00595	2088		old_locus_tag=FAZ98_00595
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	133225	135312	-	WP_158947782.1	WP_158947782.1		AAA family ATPase			FAZ98_RS00595	2088	695	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	135309	141644	-							FAZ98_RS00600	6336		old_locus_tag=FAZ98_00600
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	135309	141644	-	WP_158947784.1	WP_158947784.1		DEAD/DEAH box helicase			FAZ98_RS00600	6336	2111	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	141657	143261	-							FAZ98_RS00605	1605		old_locus_tag=FAZ98_00605
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	141657	143261	-	WP_158947786.1	WP_158947786.1		HNH endonuclease			FAZ98_RS00605	1605	534	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	143435	148363	-							FAZ98_RS00610	4929		old_locus_tag=FAZ98_00610
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	143435	148363	-	WP_158947788.1	WP_158947788.1		class I SAM-dependent DNA methyltransferase			FAZ98_RS00610	4929	1642	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	148381	151248	-							FAZ98_RS00615	2868		old_locus_tag=FAZ98_00615
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	148381	151248	-	WP_158947790.1	WP_158947790.1		DEAD/DEAH box helicase			FAZ98_RS00615	2868	955	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	151248	152180	-							FAZ98_RS00620	933		old_locus_tag=FAZ98_00620
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	151248	152180	-	WP_158947792.1	WP_158947792.1		WYL domain-containing protein			FAZ98_RS00620	933	310	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	153051	154322	-							FAZ98_RS00625	1272		old_locus_tag=FAZ98_00625
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	153051	154322	-	WP_158947794.1	WP_158947794.1		DUF2029 domain-containing protein			FAZ98_RS00625	1272	423	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	154325	156031	-							FAZ98_RS00630	1707		old_locus_tag=FAZ98_00630
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	154325	156031	-	WP_158947796.1	WP_158947796.1		pilus assembly protein TadG-related protein			FAZ98_RS00630	1707	568	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	156043	156633	-							FAZ98_RS00635	591		old_locus_tag=FAZ98_00635
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	156043	156633	-	WP_158947798.1	WP_158947798.1		pilus assembly protein			FAZ98_RS00635	591	196	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	156633	157184	-							FAZ98_RS00640	552		old_locus_tag=FAZ98_00640
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	156633	157184	-	WP_158947800.1	WP_158947800.1		pilus assembly protein			FAZ98_RS00640	552	183	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	157209	158273	-							FAZ98_RS00645	1065		old_locus_tag=FAZ98_00645
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	157209	158273	-	WP_158947802.1	WP_158947802.1		tetratricopeptide repeat protein			FAZ98_RS00645	1065	354	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	158270	159220	-							FAZ98_RS00650	951		old_locus_tag=FAZ98_00650
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	158270	159220	-	WP_158951811.1	WP_158951811.1		type II secretion system F family protein			FAZ98_RS00650	951	316	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	159229	160200	-							FAZ98_RS00655	972		old_locus_tag=FAZ98_00655
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	159229	160200	-	WP_158947804.1	WP_158947804.1		type II secretion system F family protein			FAZ98_RS00655	972	323	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	160197	161618	-							FAZ98_RS00660	1422		old_locus_tag=FAZ98_00660
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	160197	161618	-	WP_158947807.1	WP_158947807.1		CpaF family protein			FAZ98_RS00660	1422	473	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	161615	162838	-							FAZ98_RS00665	1224		old_locus_tag=FAZ98_00665
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	161615	162838	-	WP_158947809.1	WP_158947809.1		AAA family ATPase			FAZ98_RS00665	1224	407	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	162867	163274	-							FAZ98_RS00670	408		old_locus_tag=FAZ98_00670
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	162867	163274	-	WP_158947811.1	WP_158947811.1		CpaD family pilus assembly lipoprotein			FAZ98_RS00670	408	135	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	163288	164616	-							FAZ98_RS00675	1329		old_locus_tag=FAZ98_00675
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	163288	164616	-	WP_233272726.1	WP_233272726.1		type II and III secretion system protein family protein			FAZ98_RS00675	1329	442	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	164847	165869	-					cpaB		FAZ98_RS00680	1023		old_locus_tag=FAZ98_00680
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	164847	165869	-	WP_158947813.1	WP_158947813.1		Flp pilus assembly protein CpaB	cpaB		FAZ98_RS00680	1023	340	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	165898	166398	-							FAZ98_RS00685	501		old_locus_tag=FAZ98_00685
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	165898	166398	-	WP_158947815.1	WP_158947815.1		prepilin peptidase			FAZ98_RS00685	501	166	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	166524	166718	-							FAZ98_RS00690	195		old_locus_tag=FAZ98_00690
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	1	NZ_CP046913.1	166524	166718	-	WP_158947817.1	WP_158947817.1		Flp family type IVb pilin			FAZ98_RS00690	195	64	
