# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	85057	86616	-	WP_049870218.1	WP_049870218.1		efflux transporter outer membrane subunit			BC1002_RS00385	1560	519	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	86640	87950	-							BC1002_RS00390	1311		old_locus_tag=BC1002_0077
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	86640	87950	-	WP_013088093.1	WP_013088093.1		efflux RND transporter periplasmic adaptor subunit			BC1002_RS00390	1311	436	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	88054	91236	-							BC1002_RS00395	3183		old_locus_tag=BC1002_0078
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	88054	91236	-	WP_013088094.1	WP_013088094.1		efflux RND transporter permease subunit			BC1002_RS00395	3183	1060	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	91239	91409	-							BC1002_RS00400	171		
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	91239	91409	-	WP_157874628.1	WP_157874628.1		hypothetical protein			BC1002_RS00400	171	56	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	91656	91868	+							BC1002_RS00405	213		old_locus_tag=BC1002_0079
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	91656	91868	+	WP_013088095.1	WP_013088095.1		hypothetical protein			BC1002_RS00405	213	70	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	92086	93123	+							BC1002_RS00410	1038		old_locus_tag=BC1002_0080
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	92086	93123	+	WP_041734241.1	WP_041734241.1		serine/threonine protein kinase			BC1002_RS00410	1038	345	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	93143	95041	-							BC1002_RS00415	1899		old_locus_tag=BC1002_0081
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	93143	95041	-	WP_013088097.1	WP_013088097.1		DUF3857 and transglutaminase domain-containing protein			BC1002_RS00415	1899	632	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	95371	96084	+							BC1002_RS00420	714		old_locus_tag=BC1002_0082
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	95371	96084	+	WP_013088098.1	WP_013088098.1		PepSY-associated TM helix domain-containing protein			BC1002_RS00420	714	237	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	96136	97158	-							BC1002_RS00425	1023		old_locus_tag=BC1002_0083
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	96136	97158	-	WP_013088099.1	WP_013088099.1		XdhC family protein			BC1002_RS00425	1023	340	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	97131	97757	-							BC1002_RS00430	627		old_locus_tag=BC1002_0084
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	97131	97757	-	WP_013088100.1	WP_013088100.1		carbon monoxide dehydrogenase subunit G			BC1002_RS00430	627	208	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	97748	99013	-							BC1002_RS00435	1266		old_locus_tag=BC1002_0085
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	97748	99013	-	WP_013088101.1	WP_013088101.1		VWA domain-containing protein			BC1002_RS00435	1266	421	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	99025	99906	-							BC1002_RS00440	882		old_locus_tag=BC1002_0086
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	99025	99906	-	WP_013088102.1	WP_013088102.1		MoxR family ATPase			BC1002_RS00440	882	293	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	100077	100874	-							BC1002_RS00445	798		old_locus_tag=BC1002_0087
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	100077	100874	-	WP_013088103.1	WP_013088103.1		xanthine dehydrogenase family protein subunit M			BC1002_RS00445	798	265	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	100903	103284	-							BC1002_RS00450	2382		old_locus_tag=BC1002_0088
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	100903	103284	-	WP_013088104.1	WP_013088104.1		xanthine dehydrogenase family protein molybdopterin-binding subunit			BC1002_RS00450	2382	793	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	103295	103819	-							BC1002_RS00455	525		old_locus_tag=BC1002_0089
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	103295	103819	-	WP_013088105.1	WP_013088105.1		(2Fe-2S)-binding protein			BC1002_RS00455	525	174	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	104235	105626	-							BC1002_RS00460	1392		old_locus_tag=BC1002_0090
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	104235	105626	-	WP_013088106.1	WP_013088106.1		amino acid permease			BC1002_RS00460	1392	463	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	105922	106578	-					rqpR		BC1002_RS00465	657		old_locus_tag=BC1002_0091
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	105922	106578	-	WP_013088107.1	WP_013088107.1		response regulator transcription factor RqpR	rqpR		BC1002_RS00465	657	218	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	106589	107476	-							BC1002_RS00470	888		old_locus_tag=BC1002_0092
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	106589	107476	-	WP_013088108.1	WP_013088108.1		histidine kinase			BC1002_RS00470	888	295	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	107877	108647	-							BC1002_RS00475	771		old_locus_tag=BC1002_0093
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	107877	108647	-	WP_013088109.1	WP_013088109.1		ferredoxin--NADP reductase			BC1002_RS00475	771	256	
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	109260	109934	+							BC1002_RS00480	675		partial;pseudo;old_locus_tag=BC1002_0094
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	109260	109934	+				hypothetical protein			BC1002_RS00480	675		partial;pseudo
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	110181	110399	-							BC1002_RS37440	219		
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	110181	110399	-	WP_238537899.1	WP_238537899.1		hypothetical protein			BC1002_RS37440	219	72	
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	110482	110757	-							BC1002_RS38690	276		partial;pseudo
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	110482	110757	-				ABC transporter permease			BC1002_RS38690	276		partial;pseudo
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	110799	111032	-							BC1002_RS38695	234		
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	110799	111032	-	WP_238537900.1	WP_238537900.1		hypothetical protein			BC1002_RS38695	234	77	
gene	pseudogene	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	111158	111508	+							BC1002_RS38700	351		partial;pseudo;old_locus_tag=BC1002_0097
CDS	without_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	111158	111508	+				aldose 1-epimerase			BC1002_RS38700	351		partial;pseudo
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	111558	112355	-							BC1002_RS00495	798		old_locus_tag=BC1002_0098
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	111558	112355	-	WP_013088111.1	WP_013088111.1		endonuclease/exonuclease/phosphatase family protein			BC1002_RS00495	798	265	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	112410	112970	-							BC1002_RS00500	561		old_locus_tag=BC1002_0099
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	112410	112970	-	WP_013088112.1	WP_013088112.1		hypothetical protein			BC1002_RS00500	561	186	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	113250	114227	+							BC1002_RS00505	978		old_locus_tag=BC1002_0100
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	113250	114227	+	WP_041734244.1	WP_041734244.1		AAA family ATPase			BC1002_RS00505	978	325	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	114581	115687	+							BC1002_RS00510	1107		old_locus_tag=BC1002_0101
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	114581	115687	+	WP_013088114.1	WP_013088114.1		NAD(P)/FAD-dependent oxidoreductase			BC1002_RS00510	1107	368	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	115820	116131	+							BC1002_RS00515	312		old_locus_tag=BC1002_0102
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	115820	116131	+	WP_013088115.1	WP_013088115.1		high-potential iron-sulfur protein			BC1002_RS00515	312	103	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	116303	117859	-							BC1002_RS00520	1557		old_locus_tag=BC1002_0103
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	116303	117859	-	WP_013088116.1	WP_013088116.1		6-aminohexanoate-cyclic-dimer hydrolase			BC1002_RS00520	1557	518	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	118058	118756	-							BC1002_RS00525	699		old_locus_tag=BC1002_0104
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	118058	118756	-	WP_013088117.1	WP_013088117.1		dienelactone hydrolase family protein			BC1002_RS00525	699	232	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	119078	120181	+							BC1002_RS00530	1104		old_locus_tag=BC1002_0105
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	119078	120181	+	WP_013088118.1	WP_013088118.1		nitronate monooxygenase			BC1002_RS00530	1104	367	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	120633	121778	+							BC1002_RS00535	1146		old_locus_tag=BC1002_0106
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	120633	121778	+	WP_013088119.1	WP_013088119.1		branched-chain amino acid ABC transporter substrate-binding protein			BC1002_RS00535	1146	381	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	121883	123097	-							BC1002_RS00540	1215		old_locus_tag=BC1002_0107
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	121883	123097	-	WP_013088120.1	WP_013088120.1		MFS transporter			BC1002_RS00540	1215	404	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	123349	124011	+							BC1002_RS00545	663		old_locus_tag=BC1002_0108
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	123349	124011	+	WP_013088121.1	WP_013088121.1		pyridoxamine 5'-phosphate oxidase family protein			BC1002_RS00545	663	220	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	124406	124708	+							BC1002_RS00550	303		old_locus_tag=BC1002_0109
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	124406	124708	+	WP_008921239.1	WP_008921239.1		H-NS histone family protein			BC1002_RS00550	303	100	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	124992	126275	+							BC1002_RS00555	1284		old_locus_tag=BC1002_0110
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	124992	126275	+	WP_013088122.1	WP_013088122.1		cation diffusion facilitator family transporter			BC1002_RS00555	1284	427	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	126336	126794	-							BC1002_RS00560	459		old_locus_tag=BC1002_0111
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	126336	126794	-	WP_012431468.1	WP_012431468.1		Lrp/AsnC family transcriptional regulator			BC1002_RS00560	459	152	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	126885	127517	-							BC1002_RS00565	633		old_locus_tag=BC1002_0112
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	126885	127517	-	WP_013088123.1	WP_013088123.1		exonuclease			BC1002_RS00565	633	210	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	127514	128158	-							BC1002_RS00570	645		old_locus_tag=BC1002_0113
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	127514	128158	-	WP_013088124.1	WP_013088124.1		MBL fold metallo-hydrolase			BC1002_RS00570	645	214	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	128807	129412	+							BC1002_RS00575	606		old_locus_tag=BC1002_0114
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	128807	129412	+	WP_013088125.1	WP_013088125.1		septal ring lytic transglycosylase RlpA family protein			BC1002_RS00575	606	201	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	129537	130900	+							BC1002_RS37445	1364		
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	129537	130900	+	WP_085954257.1	WP_085954257.1		IS3 family transposase			BC1002_RS37445	1362	453	ribosomal_slippage
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	130986	131870	-					rsmI		BC1002_RS00590	885		old_locus_tag=BC1002_0117
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	130986	131870	-	WP_013088128.1	WP_013088128.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		BC1002_RS00590	885	294	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	131869	132381	+							BC1002_RS00595	513		old_locus_tag=BC1002_0118
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	131869	132381	+	WP_049870185.1	WP_049870185.1		YraN family protein			BC1002_RS00595	513	170	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	132524	133111	+							BC1002_RS00600	588		old_locus_tag=BC1002_0119
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	132524	133111	+	WP_013088130.1	WP_013088130.1		phosphoheptose isomerase			BC1002_RS00600	588	195	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	133138	133929	+							BC1002_RS00605	792		old_locus_tag=BC1002_0120
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	133138	133929	+	WP_013088131.1	WP_013088131.1		BON domain-containing protein			BC1002_RS00605	792	263	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	133929	134282	+							BC1002_RS00610	354		old_locus_tag=BC1002_0121
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	133929	134282	+	WP_013088132.1	WP_013088132.1		c-type cytochrome			BC1002_RS00610	354	117	
gene	tRNA	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	134345	134420	+							BC1002_RS00615	76		old_locus_tag=BC1002_R0003
tRNA		GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	134345	134420	+				tRNA-Ala			BC1002_RS00615	76		anticodon=CGC
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	134521	136095	+							BC1002_RS00620	1575		old_locus_tag=BC1002_0122
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	134521	136095	+	WP_013088133.1	WP_013088133.1		site-specific integrase			BC1002_RS00620	1575	524	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	136572	140093	+							BC1002_RS00625	3522		old_locus_tag=BC1002_0123
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	136572	140093	+	WP_013088134.1	WP_013088134.1		DUF3883 domain-containing protein			BC1002_RS00625	3522	1173	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	140090	142933	+							BC1002_RS00630	2844		old_locus_tag=BC1002_0124
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	140090	142933	+	WP_013088135.1	WP_013088135.1		DUF1156 domain-containing protein			BC1002_RS00630	2844	947	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	142945	145848	+							BC1002_RS00635	2904		old_locus_tag=BC1002_0125
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	142945	145848	+	WP_013088136.1	WP_013088136.1		DUF499 domain-containing protein			BC1002_RS00635	2904	967	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	145913	146830	-							BC1002_RS00640	918		old_locus_tag=BC1002_0126
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	145913	146830	-	WP_013088137.1	WP_013088137.1		hypothetical protein			BC1002_RS00640	918	305	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	146827	147627	-							BC1002_RS00645	801		old_locus_tag=BC1002_0127
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	146827	147627	-	WP_013088138.1	WP_013088138.1		hypothetical protein			BC1002_RS00645	801	266	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	147710	149359	-							BC1002_RS35550	1650		old_locus_tag=BC1002_0128
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	147710	149359	-	WP_013088139.1	WP_013088139.1		hypothetical protein			BC1002_RS35550	1650	549	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	149366	151018	-							BC1002_RS00655	1653		old_locus_tag=BC1002_0129
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	149366	151018	-	WP_013088140.1	WP_013088140.1		hypothetical protein			BC1002_RS00655	1653	550	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	151220	152566	-							BC1002_RS00660	1347		old_locus_tag=BC1002_0130
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	151220	152566	-	WP_238537901.1	WP_238537901.1		ATP-binding protein			BC1002_RS00660	1347	448	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	152689	155181	-							BC1002_RS00665	2493		old_locus_tag=BC1002_0131
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	152689	155181	-	WP_013088142.1	WP_013088142.1		Hsp70 family protein			BC1002_RS00665	2493	830	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	155178	155855	-							BC1002_RS38705	678		
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	155178	155855	-	WP_238537902.1	WP_238537902.1		hypothetical protein			BC1002_RS38705	678	225	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	156356	156724	-							BC1002_RS00680	369		old_locus_tag=BC1002_0134
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	156356	156724	-	WP_041734250.1	WP_041734250.1		hypothetical protein			BC1002_RS00680	369	122	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	157488	157679	-							BC1002_RS00685	192		old_locus_tag=BC1002_0135
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	157488	157679	-	WP_013088146.1	WP_013088146.1		hypothetical protein			BC1002_RS00685	192	63	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	158223	158699	+							BC1002_RS00695	477		
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	158223	158699	+	WP_083788663.1	WP_083788663.1		recombinase family protein			BC1002_RS00695	477	158	
gene	protein_coding	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	158661	159242	-							BC1002_RS00700	582		old_locus_tag=BC1002_0137
CDS	with_protein	GCF_000092885.1	Primary Assembly	chromosome	1	NC_014117.1	158661	159242	-	WP_238537903.1	WP_238537903.1		hypothetical protein			BC1002_RS00700	582	193	
