# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	80966	81853	-	WP_158756670.1	WP_158756670.1		lipid A biosynthesis lauroyl acyltransferase			FAZ97_RS00370	888	295	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	82116	83306	+					metK		FAZ97_RS00375	1191		old_locus_tag=FAZ97_00375
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	82116	83306	+	WP_158756671.1	WP_158756671.1		methionine adenosyltransferase	metK		FAZ97_RS00375	1191	396	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	83436	83804	-							FAZ97_RS00380	369		old_locus_tag=FAZ97_00380
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	83436	83804	-	WP_158756672.1	WP_158756672.1		hypothetical protein			FAZ97_RS00380	369	122	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	84343	85104	+							FAZ97_RS00385	762		old_locus_tag=FAZ97_00385
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	84343	85104	+	WP_158756673.1	WP_158756673.1		phytanoyl-CoA dioxygenase family protein			FAZ97_RS00385	762	253	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	85127	85333	-							FAZ97_RS00390	207		old_locus_tag=FAZ97_00390
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	85127	85333	-	WP_069264683.1	WP_069264683.1		DUF3185 family protein			FAZ97_RS00390	207	68	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	85576	86619	+					mgrA		FAZ97_RS00395	1044		old_locus_tag=FAZ97_00395
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	85576	86619	+	WP_158756674.1	WP_158756674.1		L-glyceraldehyde 3-phosphate reductase	mgrA		FAZ97_RS00395	1044	347	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	86779	87816	+							FAZ97_RS00400	1038		old_locus_tag=FAZ97_00400
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	86779	87816	+	WP_158756675.1	WP_158756675.1		fatty acid desaturase			FAZ97_RS00400	1038	345	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	87903	88088	-							FAZ97_RS00405	186		old_locus_tag=FAZ97_00405
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	87903	88088	-	WP_028203177.1	WP_028203177.1		hypothetical protein			FAZ97_RS00405	186	61	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	88422	89663	-							FAZ97_RS00410	1242		old_locus_tag=FAZ97_00410
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	88422	89663	-	WP_158756676.1	WP_158756676.1		MFS transporter			FAZ97_RS00410	1242	413	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	89822	91384	-							FAZ97_RS00415	1563		old_locus_tag=FAZ97_00415
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	89822	91384	-	WP_158759002.1	WP_158759002.1		efflux transporter outer membrane subunit			FAZ97_RS00415	1563	520	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	91384	92622	-							FAZ97_RS00420	1239		old_locus_tag=FAZ97_00420
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	91384	92622	-	WP_158756677.1	WP_158756677.1		efflux RND transporter periplasmic adaptor subunit			FAZ97_RS00420	1239	412	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	92633	95815	-							FAZ97_RS00425	3183		old_locus_tag=FAZ97_00425
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	92633	95815	-	WP_158756678.1	WP_158756678.1		efflux RND transporter permease subunit			FAZ97_RS00425	3183	1060	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	96362	96574	+							FAZ97_RS00430	213		old_locus_tag=FAZ97_00430
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	96362	96574	+	WP_158756679.1	WP_158756679.1		hypothetical protein			FAZ97_RS00430	213	70	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	96721	97773	+							FAZ97_RS00435	1053		old_locus_tag=FAZ97_00435
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	96721	97773	+	WP_158756680.1	WP_158756680.1		serine/threonine protein kinase			FAZ97_RS00435	1053	350	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	97796	99754	-							FAZ97_RS00440	1959		old_locus_tag=FAZ97_00440
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	97796	99754	-	WP_158756681.1	WP_158756681.1		DUF3857 and transglutaminase domain-containing protein			FAZ97_RS00440	1959	652	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	99803	100009	-							FAZ97_RS00445	207		old_locus_tag=FAZ97_00445
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	99803	100009	-	WP_158756682.1	WP_158756682.1		hypothetical protein			FAZ97_RS00445	207	68	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	100203	101603	+							FAZ97_RS00450	1401		old_locus_tag=FAZ97_00450
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	100203	101603	+	WP_158756683.1	WP_158756683.1		OFA family MFS transporter			FAZ97_RS00450	1401	466	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	101617	101745	+							FAZ97_RS00455	129		old_locus_tag=FAZ97_00455
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	101617	101745	+	WP_158756684.1	WP_158756684.1		DUF1145 domain-containing protein			FAZ97_RS00455	129	42	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	101935	103341	+							FAZ97_RS00460	1407		old_locus_tag=FAZ97_00460
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	101935	103341	+	WP_158756685.1	WP_158756685.1		DUF308 domain-containing protein			FAZ97_RS00460	1407	468	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	103361	104383	-							FAZ97_RS00465	1023		old_locus_tag=FAZ97_00465
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	103361	104383	-	WP_158756686.1	WP_158756686.1		XdhC family protein			FAZ97_RS00465	1023	340	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	104356	104928	-							FAZ97_RS00470	573		old_locus_tag=FAZ97_00470
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	104356	104928	-	WP_158756687.1	WP_158756687.1		carbon monoxide dehydrogenase subunit G			FAZ97_RS00470	573	190	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	104919	106151	-							FAZ97_RS00475	1233		old_locus_tag=FAZ97_00475
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	104919	106151	-	WP_158756688.1	WP_158756688.1		VWA domain-containing protein			FAZ97_RS00475	1233	410	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	106157	107044	-							FAZ97_RS00480	888		old_locus_tag=FAZ97_00480
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	106157	107044	-	WP_158756689.1	WP_158756689.1		MoxR family ATPase			FAZ97_RS00480	888	295	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	107125	107922	-							FAZ97_RS00485	798		old_locus_tag=FAZ97_00485
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	107125	107922	-	WP_158756690.1	WP_158756690.1		xanthine dehydrogenase family protein subunit M			FAZ97_RS00485	798	265	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	107936	110326	-							FAZ97_RS00490	2391		old_locus_tag=FAZ97_00490
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	107936	110326	-	WP_158756691.1	WP_158756691.1		xanthine dehydrogenase family protein molybdopterin-binding subunit			FAZ97_RS00490	2391	796	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	110341	110838	-							FAZ97_RS00495	498		old_locus_tag=FAZ97_00495
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	110341	110838	-	WP_158756692.1	WP_158756692.1		(2Fe-2S)-binding protein			FAZ97_RS00495	498	165	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	111291	112709	-							FAZ97_RS00500	1419		old_locus_tag=FAZ97_00500
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	111291	112709	-	WP_158756693.1	WP_158756693.1		amino acid permease			FAZ97_RS00500	1419	472	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	113011	113667	-					rqpR		FAZ97_RS00505	657		old_locus_tag=FAZ97_00505
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	113011	113667	-	WP_028203163.1	WP_028203163.1		response regulator transcription factor RqpR	rqpR		FAZ97_RS00505	657	218	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	113684	114688	-							FAZ97_RS00510	1005		old_locus_tag=FAZ97_00510
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	113684	114688	-	WP_158756694.1	WP_158756694.1		histidine kinase			FAZ97_RS00510	1005	334	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	115107	115877	-							FAZ97_RS00515	771		old_locus_tag=FAZ97_00515
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	115107	115877	-	WP_158756695.1	WP_158756695.1		ferredoxin--NADP reductase			FAZ97_RS00515	771	256	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	116563	117207	-							FAZ97_RS00520	645		old_locus_tag=FAZ97_00520
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	116563	117207	-	WP_158756696.1	WP_158756696.1		LysE family transporter			FAZ97_RS00520	645	214	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	117340	118140	-							FAZ97_RS00525	801		old_locus_tag=FAZ97_00525
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	117340	118140	-	WP_042265511.1	WP_042265511.1		endonuclease/exonuclease/phosphatase family protein			FAZ97_RS00525	801	266	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	118195	118794	-							FAZ97_RS00530	600		old_locus_tag=FAZ97_00530
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	118195	118794	-	WP_158756697.1	WP_158756697.1		hypothetical protein			FAZ97_RS00530	600	199	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	119180	119497	+							FAZ97_RS00535	318		old_locus_tag=FAZ97_00535
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	119180	119497	+	WP_158756698.1	WP_158756698.1		DUF4148 domain-containing protein			FAZ97_RS00535	318	105	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	119687	120793	+							FAZ97_RS00540	1107		old_locus_tag=FAZ97_00540
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	119687	120793	+	WP_158756699.1	WP_158756699.1		NAD(P)/FAD-dependent oxidoreductase			FAZ97_RS00540	1107	368	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	121001	121312	+							FAZ97_RS00545	312		old_locus_tag=FAZ97_00545
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	121001	121312	+	WP_028203157.1	WP_028203157.1		high-potential iron-sulfur protein			FAZ97_RS00545	312	103	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	121383	122897	-							FAZ97_RS00550	1515		old_locus_tag=FAZ97_00550
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	121383	122897	-	WP_158756700.1	WP_158756700.1		amidase			FAZ97_RS00550	1515	504	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	123106	123804	-							FAZ97_RS00555	699		old_locus_tag=FAZ97_00555
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	123106	123804	-	WP_158756701.1	WP_158756701.1		dienelactone hydrolase family protein			FAZ97_RS00555	699	232	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	124051	125205	+							FAZ97_RS00560	1155		old_locus_tag=FAZ97_00560
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	124051	125205	+	WP_158756702.1	WP_158756702.1		nitronate monooxygenase			FAZ97_RS00560	1155	384	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	125776	126921	+							FAZ97_RS00565	1146		old_locus_tag=FAZ97_00565
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	125776	126921	+	WP_158756703.1	WP_158756703.1		branched-chain amino acid ABC transporter substrate-binding protein			FAZ97_RS00565	1146	381	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	127037	128257	-							FAZ97_RS00570	1221		old_locus_tag=FAZ97_00570
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	127037	128257	-	WP_158756704.1	WP_158756704.1		MFS transporter			FAZ97_RS00570	1221	406	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	128407	129084	+							FAZ97_RS00575	678		old_locus_tag=FAZ97_00575
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	128407	129084	+	WP_158756705.1	WP_158756705.1		pyridoxamine 5'-phosphate oxidase family protein			FAZ97_RS00575	678	225	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	129499	129807	+							FAZ97_RS00580	309		old_locus_tag=FAZ97_00580
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	129499	129807	+	WP_069265202.1	WP_069265202.1		H-NS histone family protein			FAZ97_RS00580	309	102	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	130101	131282	+							FAZ97_RS00585	1182		old_locus_tag=FAZ97_00585
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	130101	131282	+	WP_158756706.1	WP_158756706.1		cation diffusion facilitator family transporter			FAZ97_RS00585	1182	393	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	131337	131807	-							FAZ97_RS00590	471		old_locus_tag=FAZ97_00590
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	131337	131807	-	WP_174479506.1	WP_174479506.1		Lrp/AsnC family transcriptional regulator			FAZ97_RS00590	471	156	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	131885	132517	-							FAZ97_RS00595	633		old_locus_tag=FAZ97_00595
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	131885	132517	-	WP_158756707.1	WP_158756707.1		exonuclease			FAZ97_RS00595	633	210	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	132532	133176	-							FAZ97_RS00600	645		old_locus_tag=FAZ97_00600
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	132532	133176	-	WP_158756708.1	WP_158756708.1		MBL fold metallo-hydrolase			FAZ97_RS00600	645	214	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	133962	134561	+							FAZ97_RS00605	600		old_locus_tag=FAZ97_00605
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	133962	134561	+	WP_158756709.1	WP_158756709.1		septal ring lytic transglycosylase RlpA family protein			FAZ97_RS00605	600	199	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	134726	135628	-					rsmI		FAZ97_RS00610	903		old_locus_tag=FAZ97_00610
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	134726	135628	-	WP_158756710.1	WP_158756710.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		FAZ97_RS00610	903	300	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	135627	136142	+							FAZ97_RS00615	516		old_locus_tag=FAZ97_00615
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	135627	136142	+	WP_158756711.1	WP_158756711.1		YraN family protein			FAZ97_RS00615	516	171	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	136257	136844	+							FAZ97_RS00620	588		old_locus_tag=FAZ97_00620
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	136257	136844	+	WP_158756712.1	WP_158756712.1		phosphoheptose isomerase			FAZ97_RS00620	588	195	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	136873	137655	+							FAZ97_RS00625	783		old_locus_tag=FAZ97_00625
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	136873	137655	+	WP_158756713.1	WP_158756713.1		BON domain-containing protein			FAZ97_RS00625	783	260	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	137655	138005	+							FAZ97_RS00630	351		old_locus_tag=FAZ97_00630
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	137655	138005	+	WP_158756714.1	WP_158756714.1		c-type cytochrome			FAZ97_RS00630	351	116	
gene	tRNA	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	138074	138149	+							FAZ97_RS00635	76		old_locus_tag=FAZ97_00635
tRNA		GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	138074	138149	+				tRNA-Ala			FAZ97_RS00635	76		anticodon=CGC
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	138324	139529	+							FAZ97_RS00640	1206		old_locus_tag=FAZ97_00640
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	138324	139529	+	WP_158756715.1	WP_158756715.1		integrase arm-type DNA-binding domain-containing protein			FAZ97_RS00640	1206	401	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	139662	140309	-							FAZ97_RS00645	648		old_locus_tag=FAZ97_00645
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	139662	140309	-	WP_158756716.1	WP_158756716.1		hypothetical protein			FAZ97_RS00645	648	215	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	140364	140615	-							FAZ97_RS00650	252		old_locus_tag=FAZ97_00650
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	140364	140615	-	WP_158756717.1	WP_158756717.1		hypothetical protein			FAZ97_RS00650	252	83	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	140994	142343	+					dcm		FAZ97_RS00655	1350		old_locus_tag=FAZ97_00655
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	140994	142343	+	WP_158756718.1	WP_158756718.1		DNA (cytosine-5-)-methyltransferase	dcm		FAZ97_RS00655	1350	449	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	142403	143968	+							FAZ97_RS00660	1566		old_locus_tag=FAZ97_00660
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	142403	143968	+	WP_233271599.1	WP_233271599.1		ATP-binding protein			FAZ97_RS00660	1566	521	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	143943	146204	+							FAZ97_RS00665	2262		old_locus_tag=FAZ97_00665
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	143943	146204	+	WP_158756720.1	WP_158756720.1		hypothetical protein			FAZ97_RS00665	2262	753	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	146206	147171	+							FAZ97_RS00670	966		old_locus_tag=FAZ97_00670
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	146206	147171	+	WP_158756721.1	WP_158756721.1		PD-(D/E)XK motif protein			FAZ97_RS00670	966	321	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	147379	148209	-							FAZ97_RS00675	831		old_locus_tag=FAZ97_00675
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	147379	148209	-	WP_158756722.1	WP_158756722.1		hypothetical protein			FAZ97_RS00675	831	276	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	148818	149831	-							FAZ97_RS00680	1014		old_locus_tag=FAZ97_00680
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	148818	149831	-	WP_158756723.1	WP_158756723.1		DUF4917 family protein			FAZ97_RS00680	1014	337	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	150392	150697	+							FAZ97_RS00685	306		old_locus_tag=FAZ97_00685
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	150392	150697	+	WP_158756724.1	WP_158756724.1		hypothetical protein			FAZ97_RS00685	306	101	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	150902	153127	+							FAZ97_RS00690	2226		old_locus_tag=FAZ97_00690
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	150902	153127	+	WP_158756725.1	WP_158756725.1		DUF3578 domain-containing protein			FAZ97_RS00690	2226	741	
